userID,ISBN,bookRating,bookTitle,totalRatingCount,Location
36836,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"raleigh, north carolina, usa"
37950,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"calgary, alberta, canada"
44728,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"florence, alabama, usa"
46398,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"san antonio, texas, usa"
50730,0553280368,9,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"mcallen, texas, usa"
51094,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"milton, ontario, canada"
51883,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"jasper, missouri, usa"
52584,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"livermore, california, usa"
52917,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"bellevue, washington, usa"
53174,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"orlando, florida, usa"
55492,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"antioch, illinois, usa"
56447,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"sturgis, michigan, usa"
60244,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"alvin, texas, usa"
78783,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"chantilly, virginia, usa"
83287,0553280368,10,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"tulsa, oklahoma, usa"
87141,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"huntington beach, california, usa"
93363,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"farmington hills, michigan, usa"
101876,0553280368,9,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"nicholasville, kentucky, usa"
104636,0553280368,8,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"youngstown, ohio, usa"
108005,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"greenfield, wisconsin, usa"
110973,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"wiley ford, west virginia, usa"
112026,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"lakewood, washington, usa"
115120,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"sherman oaks, california, usa"
115490,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"dekalb, illinois, usa"
130571,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"summerville, south carolina, usa"
135458,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"ottawa, ontario, canada"
146113,0553280368,8,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"cary, north carolina, usa"
149934,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"chicago, illinois, usa"
150979,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"greencastle, pennsylvania, usa"
155014,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"las cruces, new mexico, usa"
156269,0553280368,7,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"chicago, illinois, usa"
157273,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"dripping springs, texas, usa"
158295,0553280368,6,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"cleveland, ohio, usa"
162052,0553280368,10,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"danville, virginia, usa"
162738,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"waterford, michigan, usa"
164323,0553280368,8,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"delta, british columbia, canada"
167471,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"milton, ontario, canada"
172512,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"louisville, kentucky, usa"
177432,0553280368,8,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"wichita, kansas, usa"
178667,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"freehold, new jersey, usa"
184299,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"omaha, nebraska, usa"
195694,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"tucson, arizona, usa"
196077,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"disputanta, virginia, usa"
203968,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"cumberland, maryland, usa"
204864,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"simi valley, california, usa"
206534,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"evanston, illinois, usa"
208406,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"kansas city, missouri, usa"
208671,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"simi valley, california, usa"
213350,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"rowland heights, california, usa"
220278,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"hammond, indiana, usa"
225810,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"el cajon, california, usa"
227447,0553280368,7,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"kelseyville, california, usa"
232131,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"oakland, california, usa"
234623,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"scarborough, maine, usa"
234828,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"fairbanks, alaska, usa"
235105,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"st louis, missouri, usa"
238781,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"yucca valley, california, usa"
241980,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"ashburn, virginia, usa"
242824,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"belton, texas, usa"
252695,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"lincoln, nebraska, usa"
254899,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"browns mills, new jersey, usa"
258534,0553280368,9,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"mcqueeney, texas, usa"
260183,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"st catharines, ontario, canada"
262399,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"glen allen, virginia, usa"
265115,0553280368,10,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"vista, california, usa"
268032,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"sunnyvale, california, usa"
269566,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"seattle, washington, usa"
269719,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"jacksonville, north carolina, usa"
269890,0553280368,0,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),93,"niles, michigan, usa"
277427,0553571818,0,Long After Midnight,55,"gilbert, arizona, usa"
16795,0553571818,0,Long After Midnight,55,"mechanicsville, maryland, usa"
26593,0553571818,0,Long After Midnight,55,"peoria, arizona, usa"
35859,0553571818,0,Long After Midnight,55,"duluth, minnesota, usa"
47316,0553571818,8,Long After Midnight,55,"comanche, texas, usa"
55548,0553571818,0,Long After Midnight,55,"chamblee, georgia, usa"
69042,0553571818,0,Long After Midnight,55,"drayton valley, alberta, canada"
73394,0553571818,0,Long After Midnight,55,"san diego, california, usa"
76352,0553571818,0,Long After Midnight,55,"olympia, washington, usa"
93363,0553571818,0,Long After Midnight,55,"farmington hills, michigan, usa"
102647,0553571818,0,Long After Midnight,55,"modesto, california, usa"
102967,0553571818,0,Long After Midnight,55,"olympia, washington, usa"
119575,0553571818,0,Long After Midnight,55,"north vancouver, british columbia, canada"
120093,0553571818,0,Long After Midnight,55,"merrick, acworth, new york, georgia, usa"
124363,0553571818,0,Long After Midnight,55,"tallahassee, florida, usa"
124942,0553571818,0,Long After Midnight,55,"olympia, washington, usa"
130474,0553571818,0,Long After Midnight,55,"nashville, tennessee, usa"
147965,0553571818,0,Long After Midnight,55,"lake wales, florida, usa"
158295,0553571818,7,Long After Midnight,55,"cleveland, ohio, usa"
164027,0553571818,0,Long After Midnight,55,"burlington, ontario, canada"
172742,0553571818,0,Long After Midnight,55,"astoria, oregon, usa"
175003,0553571818,0,Long After Midnight,55,"round rock, texas, usa"
177072,0553571818,0,Long After Midnight,55,"moberly, missouri, usa"
180348,0553571818,0,Long After Midnight,55,"fredericksburg, virginia, usa"
181176,0553571818,0,Long After Midnight,55,"st. louis, missouri, usa"
184299,0553571818,0,Long After Midnight,55,"omaha, nebraska, usa"
185233,0553571818,0,Long After Midnight,55,"winnemucca, nevada, usa"
186570,0553571818,0,Long After Midnight,55,"rantoul, illinois, usa"
201017,0553571818,0,Long After Midnight,55,"palmetto bay, florida, usa"
221445,0553571818,0,Long After Midnight,55,"portland, oregon, usa"
224435,0553571818,0,Long After Midnight,55,"warren, michigan, usa"
226545,0553571818,0,Long After Midnight,55,"mesa, arizona, usa"
228998,0553571818,0,Long After Midnight,55,"lincoln, nebraska, usa"
232131,0553571818,0,Long After Midnight,55,"oakland, california, usa"
234623,0553571818,0,Long After Midnight,55,"scarborough, maine, usa"
244349,0553571818,0,Long After Midnight,55,"los banos, california, usa"
247447,0553571818,0,Long After Midnight,55,"long beach, california, usa"
247752,0553571818,0,Long After Midnight,55,"wake forest, north carolina, usa"
252695,0553571818,8,Long After Midnight,55,"lincoln, nebraska, usa"
257204,0553571818,0,Long After Midnight,55,"akron, ohio, usa"
262399,0553571818,0,Long After Midnight,55,"glen allen, virginia, usa"
263877,0553571818,0,Long After Midnight,55,"victoria, british columbia, canada"
265115,0553571818,0,Long After Midnight,55,"vista, california, usa"
273979,0553571818,0,Long After Midnight,55,"bloomsburg, pennsylvania, usa"
274308,0553571818,0,Long After Midnight,55,"delray beach, florida, usa"
277427,0553572997,0,The Alienist,136,"gilbert, arizona, usa"
6251,0553572997,0,The Alienist,136,"wahiawa, hawaii, usa"
8681,0553572997,7,The Alienist,136,"orlando, florida, usa"
10447,0553572997,0,The Alienist,136,"chicago, illinois, usa"
11601,0553572997,0,The Alienist,136,"brooklyn, new york, usa"
14521,0553572997,0,The Alienist,136,"providence, rhode island, usa"
16795,0553572997,0,The Alienist,136,"mechanicsville, maryland, usa"
21252,0553572997,0,The Alienist,136,"duluth, minnesota, usa"
23768,0553572997,0,The Alienist,136,"st. louis, missouri, usa"
26544,0553572997,0,The Alienist,136,"woodbridge, virginia, usa"
28204,0553572997,0,The Alienist,136,"south ohio, nova scotia, canada"
31315,0553572997,0,The Alienist,136,"henryville, indiana, usa"
32195,0553572997,0,The Alienist,136,"fall river, massachusetts, usa"
32773,0553572997,0,The Alienist,136,"olathe, kansas, usa"
35859,0553572997,0,The Alienist,136,"duluth, minnesota, usa"
36836,0553572997,0,The Alienist,136,"raleigh, north carolina, usa"
37950,0553572997,0,The Alienist,136,"calgary, alberta, canada"
43246,0553572997,0,The Alienist,136,"toronto, ontario, canada"
52917,0553572997,0,The Alienist,136,"bellevue, washington, usa"
55734,0553572997,0,The Alienist,136,"calgary, alberta, canada"
56856,0553572997,0,The Alienist,136,"escondido, california, usa"
59172,0553572997,0,The Alienist,136,"owen sound, ontario, canada"
76352,0553572997,0,The Alienist,136,"olympia, washington, usa"
78783,0553572997,0,The Alienist,136,"chantilly, virginia, usa"
78834,0553572997,0,The Alienist,136,"honolulu, hawaii, usa"
87746,0553572997,0,The Alienist,136,"wallingford, connecticut, usa"
93047,0553572997,7,The Alienist,136,"nashua, new hampshire, usa"
95359,0553572997,9,The Alienist,136,"charleston, west virginia, usa"
98758,0553572997,7,The Alienist,136,"calgary, alberta, canada"
100846,0553572997,0,The Alienist,136,"plainfield, illinois, usa"
100906,0553572997,8,The Alienist,136,"seattle, washington, usa"
102967,0553572997,0,The Alienist,136,"olympia, washington, usa"
104636,0553572997,9,The Alienist,136,"youngstown, ohio, usa"
104665,0553572997,0,The Alienist,136,"altoona, iowa, usa"
105517,0553572997,4,The Alienist,136,"calgary, alberta, canada"
106816,0553572997,0,The Alienist,136,"independence, missouri, usa"
110973,0553572997,9,The Alienist,136,"wiley ford, west virginia, usa"
123981,0553572997,9,The Alienist,136,"phoenix, arizona, usa"
124487,0553572997,0,The Alienist,136,"ramah, new mexico, usa"
126736,0553572997,5,The Alienist,136,"fulton, missouri, usa"
130571,0553572997,0,The Alienist,136,"summerville, south carolina, usa"
131046,0553572997,0,The Alienist,136,"ellington, connecticut, usa"
135045,0553572997,0,The Alienist,136,"spring, texas, usa"
135458,0553572997,0,The Alienist,136,"ottawa, ontario, canada"
142524,0553572997,0,The Alienist,136,"detroit, michigan, usa"
145619,0553572997,0,The Alienist,136,"middletown, connecticut, usa"
147847,0553572997,0,The Alienist,136,"greenville, illinois, usa"
153662,0553572997,10,The Alienist,136,"ft. stewart, georgia, usa"
159033,0553572997,0,The Alienist,136,"taneytown, maryland, usa"
166123,0553572997,0,The Alienist,136,"cortez, colorado, usa"
167471,0553572997,0,The Alienist,136,"milton, ontario, canada"
168064,0553572997,0,The Alienist,136,"fredericton, new brunswick, canada"
169663,0553572997,10,The Alienist,136,"towson, maryland, usa"
170513,0553572997,0,The Alienist,136,"butler, pennsylvania, usa"
170518,0553572997,0,The Alienist,136,"gaithersburg, maryland, usa"
172512,0553572997,0,The Alienist,136,"louisville, kentucky, usa"
172742,0553572997,10,The Alienist,136,"astoria, oregon, usa"
173415,0553572997,0,The Alienist,136,"chicago, illinois, usa"
174304,0553572997,0,The Alienist,136,"st. louis, missouri, usa"
177458,0553572997,0,The Alienist,136,"ottawa, ontario, canada"
178199,0553572997,0,The Alienist,136,"amarillo, texas, usa"
184299,0553572997,0,The Alienist,136,"omaha, nebraska, usa"
185233,0553572997,0,The Alienist,136,"winnemucca, nevada, usa"
190925,0553572997,0,The Alienist,136,"hobe sound, florida, usa"
195694,0553572997,0,The Alienist,136,"tucson, arizona, usa"
198711,0553572997,0,The Alienist,136,"little canada, minnesota, usa"
200226,0553572997,0,The Alienist,136,"burlington, ontario, canada"
204864,0553572997,0,The Alienist,136,"simi valley, california, usa"
205473,0553572997,9,The Alienist,136,"ottawa, ontario, canada"
206534,0553572997,0,The Alienist,136,"evanston, illinois, usa"
209756,0553572997,0,The Alienist,136,"sacramento, california, usa"
211426,0553572997,8,The Alienist,136,"pueblo, colorado, usa"
212898,0553572997,0,The Alienist,136,"la ronge, saskatchewan, canada"
212923,0553572997,0,The Alienist,136,"minneapolis, minnesota, usa"
213350,0553572997,0,The Alienist,136,"rowland heights, california, usa"
221445,0553572997,0,The Alienist,136,"portland, oregon, usa"
222050,0553572997,10,The Alienist,136,"allen park, michigan, usa"
222296,0553572997,6,The Alienist,136,"chapel hill, north carolina, usa"
224349,0553572997,8,The Alienist,136,"columbia, maryland, usa"
225087,0553572997,8,The Alienist,136,"toronto, ontario, canada"
225199,0553572997,0,The Alienist,136,"toronto, ontario, canada"
227520,0553572997,0,The Alienist,136,"san jose, california, usa"
228998,0553572997,0,The Alienist,136,"lincoln, nebraska, usa"
230522,0553572997,0,The Alienist,136,"colorado springs, colorado, usa"
231210,0553572997,0,The Alienist,136,"roanoke, virginia, usa"
232131,0553572997,0,The Alienist,136,"oakland, california, usa"
234623,0553572997,0,The Alienist,136,"scarborough, maine, usa"
236283,0553572997,0,The Alienist,136,"orlando, florida, usa"
238541,0553572997,7,The Alienist,136,"vancouver, british columbia, canada"
240567,0553572997,7,The Alienist,136,"hawthorne, new jersey, usa"
241548,0553572997,0,The Alienist,136,"saratoga, california, usa"
242299,0553572997,0,The Alienist,136,"orlando, florida, usa"
245963,0553572997,0,The Alienist,136,"saint louis, missouri, usa"
248718,0553572997,8,The Alienist,136,"hyde park, new york, usa"
251843,0553572997,10,The Alienist,136,"homer city, pennsylvania, usa"
259629,0553572997,0,The Alienist,136,"carrollton, texas, usa"
261829,0553572997,0,The Alienist,136,"fpo, ap, usa"
263877,0553572997,0,The Alienist,136,"victoria, british columbia, canada"
264321,0553572997,0,The Alienist,136,"toronto, ontario, canada"
265115,0553572997,0,The Alienist,136,"vista, california, usa"
265313,0553572997,0,The Alienist,136,"morrisville, north carolina, usa"
266226,0553572997,0,The Alienist,136,"new york, new york, usa"
271284,0553572997,0,The Alienist,136,"alexandria, virginia, usa"
274308,0553572997,0,The Alienist,136,"delray beach, florida, usa"
277427,0553582755,0,One Door Away from Heaven,91,"gilbert, arizona, usa"
277639,0553582755,0,One Door Away from Heaven,91,"forsyth, montana, usa"
7158,0553582755,0,One Door Away from Heaven,91,"omaha, nebraska, usa"
9856,0553582755,9,One Door Away from Heaven,91,"glendale, colorado, usa"
19085,0553582755,0,One Door Away from Heaven,91,"menomonie, wisconsin, usa"
20201,0553582755,0,One Door Away from Heaven,91,"grove city, ohio, usa"
26544,0553582755,0,One Door Away from Heaven,91,"woodbridge, virginia, usa"
31315,0553582755,0,One Door Away from Heaven,91,"henryville, indiana, usa"
31826,0553582755,10,One Door Away from Heaven,91,"jasper, missouri, usa"
36606,0553582755,0,One Door Away from Heaven,91,"san marcos, california, usa"
37950,0553582755,4,One Door Away from Heaven,91,"calgary, alberta, canada"
38781,0553582755,0,One Door Away from Heaven,91,"kingsville, texas, usa"
52584,0553582755,0,One Door Away from Heaven,91,"livermore, california, usa"
55734,0553582755,9,One Door Away from Heaven,91,"calgary, alberta, canada"
59172,0553582755,0,One Door Away from Heaven,91,"owen sound, ontario, canada"
63938,0553582755,0,One Door Away from Heaven,91,"northwest, iowa, usa"
68555,0553582755,0,One Door Away from Heaven,91,"bad axe, michigan, usa"
69355,0553582755,6,One Door Away from Heaven,91,"syracuse, new york, usa"
73394,0553582755,0,One Door Away from Heaven,91,"san diego, california, usa"
76352,0553582755,0,One Door Away from Heaven,91,"olympia, washington, usa"
78834,0553582755,0,One Door Away from Heaven,91,"honolulu, hawaii, usa"
81492,0553582755,0,One Door Away from Heaven,91,"san antonio, texas, usa"
95359,0553582755,0,One Door Away from Heaven,91,"charleston, west virginia, usa"
98741,0553582755,0,One Door Away from Heaven,91,"fairbanks, alaska, usa"
101876,0553582755,0,One Door Away from Heaven,91,"nicholasville, kentucky, usa"
106225,0553582755,0,One Door Away from Heaven,91,"chicago, illinois, usa"
112001,0553582755,0,One Door Away from Heaven,91,"barren springs, virginia, usa"
120093,0553582755,0,One Door Away from Heaven,91,"merrick, acworth, new york, georgia, usa"
162052,0553582755,0,One Door Away from Heaven,91,"danville, virginia, usa"
167800,0553582755,0,One Door Away from Heaven,91,"olive branch, mississippi, usa"
170518,0553582755,0,One Door Away from Heaven,91,"gaithersburg, maryland, usa"
172030,0553582755,0,One Door Away from Heaven,91,"rainsville, alabama, usa"
175003,0553582755,0,One Door Away from Heaven,91,"round rock, texas, usa"
180586,0553582755,0,One Door Away from Heaven,91,"creston, british columbia, canada"
181176,0553582755,8,One Door Away from Heaven,91,"st. louis, missouri, usa"
193499,0553582755,8,One Door Away from Heaven,91,"deland, florida, usa"
194669,0553582755,0,One Door Away from Heaven,91,"savannah, georgia, usa"
195694,0553582755,0,One Door Away from Heaven,91,"tucson, arizona, usa"
196077,0553582755,0,One Door Away from Heaven,91,"disputanta, virginia, usa"
196160,0553582755,10,One Door Away from Heaven,91,"auburn, alabama, usa"
196457,0553582755,0,One Door Away from Heaven,91,"seattle, washington, usa"
197659,0553582755,0,One Door Away from Heaven,91,"indiana, pennsylvania, usa"
201674,0553582755,0,One Door Away from Heaven,91,"sellersville, pennsylvania, usa"
205473,0553582755,0,One Door Away from Heaven,91,"ottawa, ontario, canada"
209756,0553582755,0,One Door Away from Heaven,91,"sacramento, california, usa"
224764,0553582755,0,One Door Away from Heaven,91,"rockaway, new jersey, usa"
225810,0553582755,0,One Door Away from Heaven,91,"el cajon, california, usa"
227705,0553582755,0,One Door Away from Heaven,91,"westport, connecticut, usa"
229313,0553582755,8,One Door Away from Heaven,91,"southgate, michigan, usa"
230522,0553582755,0,One Door Away from Heaven,91,"colorado springs, colorado, usa"
232131,0553582755,0,One Door Away from Heaven,91,"oakland, california, usa"
232945,0553582755,0,One Door Away from Heaven,91,"newport, rhode island, usa"
235935,0553582755,0,One Door Away from Heaven,91,"bridgeton, new jersey, usa"
236283,0553582755,10,One Door Away from Heaven,91,"orlando, florida, usa"
242646,0553582755,0,One Door Away from Heaven,91,"ft myers beach, florida, usa"
245963,0553582755,0,One Door Away from Heaven,91,"saint louis, missouri, usa"
254971,0553582755,0,One Door Away from Heaven,91,"boise, idaho, usa"
262399,0553582755,0,One Door Away from Heaven,91,"glen allen, virginia, usa"
264321,0553582755,0,One Door Away from Heaven,91,"toronto, ontario, canada"
265115,0553582755,0,One Door Away from Heaven,91,"vista, california, usa"
268330,0553582755,0,One Door Away from Heaven,91,"miami, florida, usa"
270820,0553582755,0,One Door Away from Heaven,91,"west bend, wisconsin, usa"
277427,0553586122,0,Reap the Wind,50,"gilbert, arizona, usa"
277639,0553586122,0,Reap the Wind,50,"forsyth, montana, usa"
6251,0553586122,0,Reap the Wind,50,"wahiawa, hawaii, usa"
25981,0553586122,5,Reap the Wind,50,"nj, new jersey, usa"
30972,0553586122,0,Reap the Wind,50,"columbiana, alabama, usa"
35859,0553586122,0,Reap the Wind,50,"duluth, minnesota, usa"
38023,0553586122,0,Reap the Wind,50,"hayward, california, usa"
39616,0553586122,0,Reap the Wind,50,"las vegas, nevada, usa"
47316,0553586122,0,Reap the Wind,50,"comanche, texas, usa"
49889,0553586122,0,Reap the Wind,50,"orem, utah, usa"
51386,0553586122,0,Reap the Wind,50,"adrian, michigan, usa"
63938,0553586122,0,Reap the Wind,50,"northwest, iowa, usa"
69355,0553586122,0,Reap the Wind,50,"syracuse, new york, usa"
69697,0553586122,0,Reap the Wind,50,"west sacramento, california, usa"
71712,0553586122,0,Reap the Wind,50,"valley center, kansas, usa"
73394,0553586122,0,Reap the Wind,50,"san diego, california, usa"
76352,0553586122,0,Reap the Wind,50,"olympia, washington, usa"
101305,0553586122,0,Reap the Wind,50,"milwaukee, wisconsin, usa"
101876,0553586122,0,Reap the Wind,50,"nicholasville, kentucky, usa"
102275,0553586122,0,Reap the Wind,50,"saint clair, michigan, usa"
102967,0553586122,0,Reap the Wind,50,"olympia, washington, usa"
106225,0553586122,0,Reap the Wind,50,"chicago, illinois, usa"
127359,0553586122,0,Reap the Wind,50,"beaverton, oregon, usa"
130474,0553586122,0,Reap the Wind,50,"nashville, tennessee, usa"
130571,0553586122,0,Reap the Wind,50,"summerville, south carolina, usa"
146113,0553586122,0,Reap the Wind,50,"cary, north carolina, usa"
147965,0553586122,0,Reap the Wind,50,"lake wales, florida, usa"
153662,0553586122,0,Reap the Wind,50,"ft. stewart, georgia, usa"
172742,0553586122,0,Reap the Wind,50,"astoria, oregon, usa"
175003,0553586122,0,Reap the Wind,50,"round rock, texas, usa"
185233,0553586122,0,Reap the Wind,50,"winnemucca, nevada, usa"
187517,0553586122,0,Reap the Wind,50,"brooklyn, new york, usa"
190925,0553586122,0,Reap the Wind,50,"hobe sound, florida, usa"
235935,0553586122,5,Reap the Wind,50,"bridgeton, new jersey, usa"
236172,0553586122,0,Reap the Wind,50,"chesapeake, virginia, usa"
242646,0553586122,10,Reap the Wind,50,"ft myers beach, florida, usa"
247447,0553586122,9,Reap the Wind,50,"long beach, california, usa"
251843,0553586122,8,Reap the Wind,50,"homer city, pennsylvania, usa"
252222,0553586122,0,Reap the Wind,50,"mississauga, ontario, canada"
258690,0553586122,9,Reap the Wind,50,"calgary, alberta, canada"
261829,0553586122,7,Reap the Wind,50,"fpo, ap, usa"
262399,0553586122,0,Reap the Wind,50,"glen allen, virginia, usa"
265115,0553586122,0,Reap the Wind,50,"vista, california, usa"
277427,0553801430,0,By the Light of the Moon,56,"gilbert, arizona, usa"
7158,0553801430,7,By the Light of the Moon,56,"omaha, nebraska, usa"
12538,0553801430,0,By the Light of the Moon,56,"byron, minnesota, usa"
13273,0553801430,0,By the Light of the Moon,56,"harrisburg, pennsylvania, usa"
13552,0553801430,0,By the Light of the Moon,56,"cordova, tennessee, usa"
16795,0553801430,0,By the Light of the Moon,56,"mechanicsville, maryland, usa"
23768,0553801430,0,By the Light of the Moon,56,"st. louis, missouri, usa"
39281,0553801430,0,By the Light of the Moon,56,"morris plains, new jersey, usa"
40889,0553801430,0,By the Light of the Moon,56,"brainerd, minnesota, usa"
41084,0553801430,0,By the Light of the Moon,56,"orlando, florida, usa"
53174,0553801430,0,By the Light of the Moon,56,"orlando, florida, usa"
55892,0553801430,9,By the Light of the Moon,56,"plantersville, texas, usa"
73394,0553801430,0,By the Light of the Moon,56,"san diego, california, usa"
98391,0553801430,8,By the Light of the Moon,56,"morrow, georgia, usa"
104399,0553801430,0,By the Light of the Moon,56,"middletown, ohio, usa"
119575,0553801430,0,By the Light of the Moon,56,"north vancouver, british columbia, canada"
122793,0553801430,0,By the Light of the Moon,56,"omemee, ontario, canada"
135458,0553801430,0,By the Light of the Moon,56,"ottawa, ontario, canada"
143175,0553801430,7,By the Light of the Moon,56,"blythewood, south carolina, usa"
153662,0553801430,0,By the Light of the Moon,56,"ft. stewart, georgia, usa"
158295,0553801430,8,By the Light of the Moon,56,"cleveland, ohio, usa"
175003,0553801430,0,By the Light of the Moon,56,"round rock, texas, usa"
195694,0553801430,0,By the Light of the Moon,56,"tucson, arizona, usa"
196160,0553801430,7,By the Light of the Moon,56,"auburn, alabama, usa"
207499,0553801430,0,By the Light of the Moon,56,"las cruces, new mexico, usa"
212645,0553801430,0,By the Light of the Moon,56,"coal township, pennsylvania, usa"
214272,0553801430,0,By the Light of the Moon,56,"paris, tennessee, usa"
216466,0553801430,9,By the Light of the Moon,56,"castleton, vermont, usa"
238120,0553801430,0,By the Light of the Moon,56,"louisville, kentucky, usa"
256167,0553801430,0,By the Light of the Moon,56,"temecula, california, usa"
258938,0553801430,9,By the Light of the Moon,56,"los angeles, california, usa"
265889,0553801430,0,By the Light of the Moon,56,"kitchener, ontario, canada"
277427,0609804138,0,The Sweet Potato Queens' Book of Love,82,"gilbert, arizona, usa"
6543,0609804138,0,The Sweet Potato Queens' Book of Love,82,"strafford, missouri, usa"
6563,0609804138,0,The Sweet Potato Queens' Book of Love,82,"burien, washington, usa"
6575,0609804138,8,The Sweet Potato Queens' Book of Love,82,"seattle, washington, usa"
7346,0609804138,7,The Sweet Potato Queens' Book of Love,82,"sunnyvale, california, usa"
7915,0609804138,3,The Sweet Potato Queens' Book of Love,82,"st. paul, minnesota, usa"
8245,0609804138,9,The Sweet Potato Queens' Book of Love,82,"torrance, california, usa"
13552,0609804138,0,The Sweet Potato Queens' Book of Love,82,"cordova, tennessee, usa"
22625,0609804138,0,The Sweet Potato Queens' Book of Love,82,"lynbrook, new york, usa"
23768,0609804138,0,The Sweet Potato Queens' Book of Love,82,"st. louis, missouri, usa"
29259,0609804138,0,The Sweet Potato Queens' Book of Love,82,"mt. airy, , usa"
